timestamp,open,high,low,close,volume
1771675200000,0.1,0.10075,0.0996,0.09997,48121655.0
1771689600000,0.09997,0.1,0.09883,0.09942,57866151.0
1771704000000,0.09942,0.09953,0.09834,0.09836,52401781.0
1771718400000,0.09836,0.09848,0.09667,0.09738,85106186.0
1771732800000,0.09738,0.09746,0.09685,0.09726,29322395.0
1771747200000,0.09726,0.09761,0.09699,0.09732,21042180.0
1771761600000,0.09732,0.09735,0.09506,0.0957,94855703.0
1771776000000,0.0957,0.09584,0.09458,0.09501,74638084.0
1771790400000,0.09501,0.09592,0.09452,0.09549,54221878.0
1771804800000,0.09549,0.09572,0.09138,0.0927,186106790.0
1771819200000,0.0927,0.0952,0.09222,0.09479,60715504.0
1771833600000,0.09479,0.09707,0.09435,0.09669,83510996.0
1771848000000,0.09669,0.09754,0.09485,0.09491,119456873.0
1771862400000,0.09491,0.09536,0.09248,0.0928,132220933.0
1771876800000,0.0928,0.09348,0.09242,0.09261,43612079.0
1771891200000,0.09261,0.09357,0.0909,0.09207,110647889.0
1771905600000,0.09207,0.0921,0.09055,0.09118,64543353.0
1771920000000,0.09118,0.09164,0.09068,0.09122,35884364.0
1771934400000,0.09122,0.09252,0.08988,0.09172,125133697.0
1771948800000,0.09172,0.09265,0.09132,0.09202,53025939.0
1771963200000,0.09202,0.09233,0.09124,0.09133,28742054.0
1771977600000,0.09133,0.0949,0.09084,0.09271,143664238.0
1771992000000,0.09271,0.0929,0.09132,0.09278,80828706.0
1772006400000,0.09278,0.09421,0.09244,0.09403,82555838.0
1772020800000,0.09403,0.10262,0.09396,0.1015,241731651.0
1772035200000,0.1015,0.1043,0.10076,0.104,120196654.0
1772049600000,0.104,0.10616,0.09941,0.10089,186379660.0
1772064000000,0.10089,0.10155,0.09974,0.10075,70666919.0
1772078400000,0.10075,0.10165,0.09924,0.0995,52342308.0
1772092800000,0.0995,0.10061,0.09822,0.09844,63487193.0
1772107200000,0.09844,0.09944,0.09733,0.09857,101649526.0
1772121600000,0.09857,0.09873,0.09534,0.09731,287736695.0
1772136000000,0.09731,0.09763,0.09638,0.0969,37105868.0
1772150400000,0.0969,0.09762,0.09615,0.09748,50769898.0
1772164800000,0.09748,0.09908,0.09744,0.09841,106058525.0
1772179200000,0.09841,0.0986,0.09454,0.09497,141507327.0
1772193600000,0.09497,0.09551,0.09356,0.09399,190225324.0
1772208000000,0.09399,0.09421,0.09267,0.09296,74946000.0
1772222400000,0.09296,0.09341,0.0919,0.09332,57968580.0
1772236800000,0.09332,0.09372,0.09305,0.09319,32158489.0
1772251200000,0.09319,0.09333,0.08796,0.08928,214082338.0
1772265600000,0.08928,0.08941,0.08765,0.08865,121637568.0
1772280000000,0.08865,0.09199,0.0885,0.09073,231802618.0
1772294400000,0.09073,0.09337,0.0901,0.09278,93881038.0
1772308800000,0.09278,0.09497,0.09256,0.09403,79124554.0
1772323200000,0.09403,0.09787,0.09303,0.09604,153399928.0
1772337600000,0.09604,0.09655,0.09429,0.09481,66653942.0
1772352000000,0.09481,0.09484,0.09312,0.09347,82770793.0
1772366400000,0.09347,0.09547,0.09244,0.0938,130105245.0
1772380800000,0.0938,0.09445,0.09136,0.09175,170544197.0
1772395200000,0.09175,0.09343,0.09047,0.09182,130907854.0
1772409600000,0.09182,0.09444,0.09179,0.09319,94584810.0
1772424000000,0.09319,0.09346,0.09111,0.09167,65373098.0
1772438400000,0.09167,0.09292,0.09124,0.09176,88322562.0
1772452800000,0.09176,0.09658,0.09075,0.09562,137710850.0
1772467200000,0.09562,0.09768,0.09429,0.09546,100994393.0
1772481600000,0.09546,0.09593,0.09321,0.09351,63518716.0
1772496000000,0.09351,0.09377,0.09203,0.0925,50762467.0
1772510400000,0.0925,0.09257,0.09106,0.09132,80992351.0
1772524800000,0.09132,0.09152,0.08914,0.09001,105545701.0
1772539200000,0.09001,0.09103,0.08861,0.09014,111251047.0
1772553600000,0.09014,0.09239,0.08905,0.08938,144239716.0
1772568000000,0.08938,0.09083,0.0884,0.08991,89369566.0
1772582400000,0.08991,0.09059,0.08853,0.08933,69260001.0
1772596800000,0.08933,0.0905,0.08865,0.09006,65976720.0
1772611200000,0.09006,0.09337,0.08964,0.09223,255681800.0
1772625600000,0.09223,0.09915,0.09141,0.09896,227692758.0
1772640000000,0.09896,0.10424,0.09737,0.10268,198517871.0
1772654400000,0.10268,0.10344,0.0987,0.09886,211007937.0
1772668800000,0.09886,0.09917,0.09585,0.09612,93214974.0
1772683200000,0.09612,0.09726,0.0951,0.09562,122552750.0
1772697600000,0.09562,0.09795,0.09527,0.09584,142447616.0
1772712000000,0.09584,0.0964,0.09377,0.09423,175241668.0
1772726400000,0.09423,0.09451,0.09267,0.09391,99554075.0
1772740800000,0.09391,0.09475,0.09336,0.09352,44004659.0
1772755200000,0.09352,0.09427,0.09308,0.09385,46797799.0
1772769600000,0.09385,0.09432,0.09293,0.09394,477354097.0
1772784000000,0.09394,0.09394,0.09235,0.09303,65824955.0
1772798400000,0.09303,0.09351,0.08991,0.09027,274675531.0
1772812800000,0.09027,0.09123,0.08995,0.09079,61812788.0
1772827200000,0.09079,0.09154,0.0905,0.09122,24886210.0
1772841600000,0.09122,0.09205,0.09095,0.09104,36547183.0
1772856000000,0.09104,0.09119,0.09028,0.09052,38835144.0
1772870400000,0.09052,0.09078,0.08996,0.09054,260621315.0
1772884800000,0.09054,0.09062,0.08928,0.08995,58459977.0
1772899200000,0.08995,0.09058,0.0892,0.08951,63813806.0
1772913600000,0.08951,0.09014,0.08936,0.08984,24211826.0
1772928000000,0.08984,0.09012,0.08871,0.08926,52790138.0
1772942400000,0.08926,0.08965,0.08866,0.08927,25518923.0
1772956800000,0.08927,0.09127,0.08888,0.08931,55550251.0
1772971200000,0.08931,0.08943,0.0878,0.08867,109527896.0
1772985600000,0.08867,0.08965,0.08816,0.08929,318201220.0
1773000000000,0.08929,0.09005,0.08652,0.08911,125259437.0
1773014400000,0.08911,0.09163,0.08891,0.09033,83641807.0
1773028800000,0.09033,0.09172,0.08926,0.08991,88350574.0
1773043200000,0.08991,0.09132,0.08965,0.09031,58659903.0
1773057600000,0.09031,0.09241,0.09029,0.09108,153138379.0
1773072000000,0.09108,0.09281,0.0906,0.09123,68771593.0
1773086400000,0.09123,0.09177,0.09015,0.09045,51896864.0
1773100800000,0.09045,0.09231,0.09027,0.09115,92666523.0
1773115200000,0.09115,0.09242,0.09112,0.09227,61139069.0
1773129600000,0.09227,0.09587,0.0922,0.09444,155451347.0
1773144000000,0.09444,0.09967,0.09423,0.09909,258033550.0
1773158400000,0.09909,0.1004,0.09425,0.09472,166322857.0
1773172800000,0.09472,0.09529,0.0938,0.09448,54520668.0
1773187200000,0.09448,0.0948,0.09237,0.09254,72739209.0
1773201600000,0.09254,0.09317,0.09137,0.0919,114264526.0
1773216000000,0.0919,0.09238,0.09147,0.09191,54156189.0
1773230400000,0.09191,0.09475,0.09106,0.09227,205218135.0
1773244800000,0.09227,0.09457,0.09216,0.09378,85257192.0
1773259200000,0.09378,0.09416,0.09272,0.09282,32710515.0
1773273600000,0.09282,0.09299,0.09174,0.09211,58933082.0
1773288000000,0.09211,0.09294,0.09173,0.09284,51003973.0
1773302400000,0.09284,0.09516,0.09227,0.09466,91632397.0
1773316800000,0.09466,0.0958,0.0931,0.09406,221954829.0
1773331200000,0.09406,0.09486,0.09327,0.0944,66373590.0
1773345600000,0.0944,0.0953,0.09401,0.09469,45173306.0
1773360000000,0.09469,0.09805,0.09449,0.09673,146846890.0
1773374400000,0.09673,0.09686,0.09574,0.09649,60352796.0
1773388800000,0.09649,0.10037,0.09603,0.10004,146103548.0
1773403200000,0.10004,0.10194,0.09728,0.09791,261714354.0
1773417600000,0.09791,0.0984,0.09537,0.09597,125522961.0
1773432000000,0.09597,0.09675,0.09539,0.09591,55694726.0
1773446400000,0.09591,0.09624,0.09506,0.09597,44385117.0
1773460800000,0.09597,0.09639,0.09419,0.09458,118367060.0
1773475200000,0.09458,0.09547,0.09391,0.09518,71904162.0
1773489600000,0.09518,0.0956,0.0944,0.09488,69405430.0
1773504000000,0.09488,0.09539,0.09428,0.09472,24307761.0
1773518400000,0.09472,0.09614,0.09453,0.09596,34805197.0
1773532800000,0.09596,0.09737,0.09533,0.09595,102286812.0
1773547200000,0.09595,0.09644,0.09548,0.09557,59879635.0
1773561600000,0.09557,0.09657,0.09557,0.09634,57793656.0
1773576000000,0.09634,0.0966,0.09466,0.09494,83005523.0
1773590400000,0.09494,0.09576,0.0944,0.09513,43277553.0
1773604800000,0.09513,0.09805,0.0949,0.09731,130631830.0
1773619200000,0.09731,0.10137,0.09697,0.09994,133674774.0
1773633600000,0.09994,0.10264,0.09974,0.10196,146320933.0
1773648000000,0.10196,0.1029,0.09933,0.0999,181813960.0
1773662400000,0.0999,0.10347,0.09969,0.10003,196316163.0
1773676800000,0.10003,0.10294,0.09981,0.10194,124247198.0
1773691200000,0.10194,0.1037,0.10116,0.10298,94018045.0
1773705600000,0.10298,0.10445,0.10056,0.10118,148094586.0
1773720000000,0.10118,0.10161,0.09941,0.10048,124907708.0
1773734400000,0.10048,0.10137,0.09991,0.1001,62195554.0
1773748800000,0.1001,0.10048,0.09826,0.09962,142592745.0
