timestamp,open,high,low,close,volume
1771675200000,1976.35,1995.23,1968.11,1987.07,99678.93
1771689600000,1987.07,1994.61,1975.02,1987.25,56187.08
1771704000000,1987.25,1989.72,1968.38,1972.55,64396.43
1771718400000,1972.55,1982.59,1966.08,1973.86,71296.4
1771732800000,1973.86,1978.78,1970.06,1974.79,39958.8
1771747200000,1974.79,1982.0,1969.03,1979.78,51683.38
1771761600000,1979.78,1980.55,1942.2,1953.06,191443.87
1771776000000,1953.06,1955.0,1933.37,1943.4,81305.61
1771790400000,1943.4,1960.78,1938.87,1957.32,80535.85
1771804800000,1957.32,1957.66,1845.13,1861.73,443678.34
1771819200000,1861.73,1888.47,1852.55,1884.28,141107.07
1771833600000,1884.28,1927.61,1876.01,1914.33,177751.94
1771848000000,1914.33,1934.85,1891.99,1895.0,258423.56
1771862400000,1895.0,1899.64,1836.29,1856.32,354672.05
1771876800000,1856.32,1869.4,1845.99,1855.57,106260.53
1771891200000,1855.57,1868.95,1810.26,1830.92,248494.39
1771905600000,1830.92,1839.99,1812.85,1825.07,166082.18
1771920000000,1825.07,1835.55,1814.03,1825.89,117972.75
1771934400000,1825.89,1849.0,1798.08,1846.26,318849.77
1771948800000,1846.26,1864.32,1837.03,1851.47,194839.54
1771963200000,1851.47,1863.46,1844.05,1851.01,68841.12
1771977600000,1851.01,1944.69,1845.36,1905.47,352673.11
1771992000000,1905.47,1913.6,1876.9,1892.43,163219.63
1772006400000,1892.43,1927.74,1889.17,1925.55,170190.28
1772020800000,1925.55,2027.86,1921.05,2012.5,518313.0
1772035200000,2012.5,2085.99,2012.16,2069.82,384855.0
1772049600000,2069.82,2148.0,2032.74,2056.38,415622.35
1772064000000,2056.38,2075.95,2037.76,2053.14,185058.02
1772078400000,2053.14,2081.81,2050.56,2052.32,134368.06
1772092800000,2052.32,2082.0,2043.4,2056.51,136610.74
1772107200000,2056.51,2077.0,2010.2,2032.59,326964.78
1772121600000,2032.59,2037.47,1974.18,2029.14,391538.95
1772136000000,2029.14,2041.72,2016.88,2026.79,114304.48
1772150400000,2026.79,2048.85,1999.37,2044.14,178434.96
1772164800000,2044.14,2063.0,2021.17,2031.56,158080.24
1772179200000,2031.56,2045.25,1951.75,1961.05,308521.03
1772193600000,1961.05,1968.31,1938.0,1947.71,347439.62
1772208000000,1947.71,1948.13,1906.5,1920.4,255564.43
1772222400000,1920.4,1932.9,1886.04,1928.53,176729.25
1772236800000,1928.53,1936.25,1918.34,1923.51,94919.6
1772251200000,1923.51,1930.71,1833.79,1865.38,506300.94
1772265600000,1865.38,1879.95,1843.41,1862.11,234847.86
1772280000000,1862.11,1914.88,1860.76,1897.74,420059.88
1772294400000,1897.74,1954.61,1884.57,1946.02,272526.97
1772308800000,1946.02,1984.29,1937.51,1963.34,235731.75
1772323200000,1963.34,2054.0,1942.27,2022.0,355343.83
1772337600000,2022.0,2029.53,1988.36,2006.33,207300.81
1772352000000,2006.33,2009.54,1971.26,1982.38,165383.53
1772366400000,1982.38,2027.79,1967.86,1992.4,264103.99
1772380800000,1992.4,2008.74,1945.86,1952.89,307495.56
1772395200000,1952.89,1969.48,1906.48,1938.78,284448.65
1772409600000,1938.78,1988.6,1936.44,1971.28,205869.97
1772424000000,1971.28,1982.63,1924.23,1940.28,159283.91
1772438400000,1940.28,1966.85,1918.03,1946.79,219157.83
1772452800000,1946.79,2064.82,1920.0,2046.39,524362.88
1772467200000,2046.39,2089.0,2016.51,2042.69,332343.0
1772481600000,2042.69,2057.73,2023.41,2026.49,141521.26
1772496000000,2026.49,2041.2,1996.16,2007.85,164021.67
1772510400000,2007.85,2018.64,1986.58,1995.79,127917.66
1772524800000,1995.79,1999.88,1937.75,1960.36,305362.1
1772539200000,1960.36,1989.46,1928.0,1968.31,385300.87
1772553600000,1968.31,2013.0,1957.56,1985.1,320620.24
1772568000000,1985.1,2000.86,1958.04,1981.75,107461.21
1772582400000,1981.75,1997.78,1943.68,1959.75,206137.59
1772596800000,1959.75,2009.48,1949.33,2005.69,136263.81
1772611200000,2005.69,2091.95,1999.09,2053.78,472921.14
1772625600000,2053.78,2156.94,2035.5,2149.2,575512.35
1772640000000,2149.2,2198.98,2128.01,2176.2,380461.14
1772654400000,2176.2,2178.76,2115.49,2126.02,204965.93
1772668800000,2126.02,2141.0,2106.13,2119.04,143020.65
1772683200000,2119.04,2143.94,2094.68,2104.12,183523.44
1772697600000,2104.12,2163.35,2092.22,2137.09,247929.64
1772712000000,2137.09,2142.29,2066.47,2086.31,362583.52
1772726400000,2086.31,2093.22,2053.66,2073.88,230355.13
1772740800000,2073.88,2099.0,2068.08,2072.15,83163.16
1772755200000,2072.15,2092.65,2061.07,2083.12,88445.33
1772769600000,2083.12,2087.41,2058.52,2082.0,105595.42
1772784000000,2082.0,2082.14,2044.68,2050.2,132242.9
1772798400000,2050.2,2061.74,1965.0,1976.83,431630.58
1772812800000,1976.83,1992.49,1955.0,1983.14,189599.04
1772827200000,1983.14,1989.88,1968.67,1977.99,84859.2
1772841600000,1977.99,1995.38,1971.58,1979.35,74166.45
1772856000000,1979.35,1983.72,1962.56,1982.38,96547.93
1772870400000,1982.38,1993.85,1974.1,1987.84,77576.5
1772884800000,1987.84,1990.0,1968.69,1980.24,89274.43
1772899200000,1980.24,1983.01,1946.36,1954.13,138921.74
1772913600000,1954.13,1973.57,1953.78,1968.65,60018.41
1772928000000,1968.65,1976.37,1934.44,1946.56,125492.43
1772942400000,1946.56,1959.5,1928.5,1954.43,102790.96
1772956800000,1954.43,1979.81,1943.24,1950.41,127925.64
1772971200000,1950.41,1953.78,1923.33,1942.0,183292.44
1772985600000,1942.0,1968.8,1926.26,1963.31,145803.43
1773000000000,1963.31,1970.5,1908.68,1935.89,297812.57
1773014400000,1935.89,2004.91,1928.26,1976.64,316146.31
1773028800000,1976.64,2013.8,1962.1,1982.9,242140.5
1773043200000,1982.9,2021.44,1977.29,1991.35,190275.84
1773057600000,1991.35,2032.35,1991.35,2021.46,270388.61
1773072000000,2021.46,2052.5,2003.78,2032.6,228424.99
1773086400000,2032.6,2036.56,1988.04,1992.1,132705.88
1773100800000,1992.1,2053.7,1990.01,2025.6,212297.06
1773115200000,2025.6,2058.64,2025.2,2049.86,117776.73
1773129600000,2049.86,2073.31,2048.66,2060.68,174167.67
1773144000000,2060.68,2085.0,2007.46,2078.56,404117.74
1773158400000,2078.56,2087.31,2025.6,2035.86,251010.19
1773172800000,2035.86,2047.1,2017.44,2035.74,95672.12
1773187200000,2035.74,2041.0,2016.72,2020.08,96998.68
1773201600000,2020.08,2040.62,2006.0,2011.59,133131.8
1773216000000,2011.59,2033.44,2008.5,2016.96,110944.38
1773230400000,2016.96,2081.87,2011.43,2049.11,412936.02
1773244800000,2049.11,2085.0,2045.29,2074.94,156994.08
1773259200000,2074.94,2083.32,2043.83,2050.91,111726.44
1773273600000,2050.91,2057.29,2016.29,2022.32,137095.18
1773288000000,2022.32,2041.43,2018.37,2039.81,95911.28
1773302400000,2039.81,2076.31,2037.51,2061.77,172856.79
1773316800000,2061.77,2094.61,2036.25,2071.29,343436.03
1773331200000,2071.29,2077.21,2044.09,2068.23,130343.77
1773345600000,2068.23,2092.34,2054.5,2072.51,120397.86
1773360000000,2072.51,2150.12,2069.13,2117.86,333537.76
1773374400000,2117.86,2119.4,2089.05,2098.75,133226.09
1773388800000,2098.75,2132.24,2090.39,2120.0,167792.94
1773403200000,2120.0,2208.85,2119.28,2127.1,539237.66
1773417600000,2127.1,2143.24,2089.5,2101.87,211705.7
1773432000000,2101.87,2115.97,2077.48,2091.11,98203.05
1773446400000,2091.11,2103.36,2080.46,2100.28,68442.62
1773460800000,2100.28,2104.89,2067.16,2076.47,127604.88
1773475200000,2076.47,2082.03,2060.2,2072.69,76153.12
1773489600000,2072.69,2079.84,2068.34,2073.77,66355.56
1773504000000,2073.77,2078.31,2067.6,2076.4,25978.7
1773518400000,2076.4,2099.0,2074.95,2095.5,75078.9
1773532800000,2095.5,2107.52,2082.41,2095.52,88839.32
1773547200000,2095.52,2115.97,2095.21,2105.0,76677.3
1773561600000,2105.0,2122.74,2104.99,2118.76,69786.57
1773576000000,2118.76,2119.02,2085.4,2092.83,119771.79
1773590400000,2092.83,2117.7,2087.39,2112.33,86169.17
1773604800000,2112.33,2201.94,2108.82,2177.23,400841.47
1773619200000,2177.23,2252.57,2163.5,2234.6,324800.83
1773633600000,2234.6,2287.68,2234.6,2247.96,297451.35
1773648000000,2247.96,2278.46,2233.0,2268.4,191203.01
1773662400000,2268.4,2307.0,2253.12,2272.08,453857.1
1773676800000,2272.08,2347.0,2268.27,2329.36,323314.62
1773691200000,2329.36,2385.0,2322.2,2351.6,265416.78
1773705600000,2351.6,2376.6,2306.86,2319.07,350732.83
1773720000000,2319.07,2337.06,2294.57,2326.82,244091.06
1773734400000,2326.82,2334.53,2302.96,2325.89,168154.52
1773748800000,2325.89,2357.04,2303.17,2314.78,270433.84
1773763200000,2314.78,2341.67,2311.2,2318.94,113067.64
1773777600000,2318.94,2343.57,2315.31,2316.23,64004.28
1773792000000,2316.23,2349.18,2305.93,2339.19,121923.96
1773806400000,2339.19,2340.54,2310.5,2316.5,136487.78
1773820800000,2316.5,2333.01,2262.04,2268.16,257252.63
1773835200000,2268.16,2269.9,2168.5,2186.48,461956.97
1773849600000,2186.48,2219.55,2165.01,2184.98,342666.72
1773864000000,2184.98,2206.37,2152.11,2202.22,180535.95
1773878400000,2202.22,2233.1,2186.29,2211.01,192944.84
1773892800000,2211.01,2212.18,2141.72,2165.35,285987.55
1773907200000,2165.35,2191.86,2156.76,2165.68,207046.55
1773921600000,2165.68,2166.48,2096.91,2117.85,521869.37
1773936000000,2117.85,2156.16,2103.51,2140.22,231314.83
1773950400000,2140.22,2154.75,2129.17,2136.74,91721.61
1773964800000,2136.74,2159.84,2131.24,2150.29,124361.78
1773979200000,2150.29,2158.59,2120.44,2149.41,125580.03
1773993600000,2149.41,2176.19,2130.34,2140.53,210918.97
1774008000000,2140.53,2151.99,2115.42,2132.97,240135.04
1774022400000,2132.97,2143.96,2116.2,2132.24,124741.86
1774036800000,2132.24,2167.53,2122.77,2145.08,93949.15
1774051200000,2145.08,2158.94,2143.06,2152.4,46193.77
1774065600000,2152.4,2160.47,2149.27,2154.39,37162.72
1774080000000,2154.39,2158.56,2148.35,2156.38,37906.82
1774094400000,2156.38,2167.58,2145.1,2154.19,71702.51
