timestamp,open,high,low,close,volume
1774267200000,1.4105,1.4185,1.4006,1.4112,4792957.0
1774268100000,1.4112,1.4215,1.4106,1.4163,2573349.0
1774269000000,1.4163,1.4267,1.4107,1.4239,5025265.0
1774269900000,1.4239,1.4264,1.4211,1.4244,1723229.0
1774270800000,1.4244,1.4286,1.4222,1.4233,1500678.0
1774271700000,1.4233,1.4278,1.4228,1.4234,879479.0
1774272600000,1.4234,1.4379,1.4202,1.4341,4248545.0
1774273500000,1.4341,1.4434,1.4322,1.4412,3415433.0
1774274400000,1.4412,1.4523,1.4407,1.4465,4514550.0
1774275300000,1.4465,1.4518,1.4442,1.4454,1798703.0
1774276200000,1.4454,1.4508,1.4441,1.4478,1365438.0
1774277100000,1.4478,1.4561,1.4448,1.4547,2485182.0
1774278000000,1.4547,1.463,1.4547,1.4607,2859026.0
1774278900000,1.4607,1.4657,1.4547,1.459,4418143.0
1774279800000,1.459,1.46,1.4434,1.4456,3789092.0
1774280700000,1.4456,1.4494,1.43,1.431,6528496.0
1774281600000,1.431,1.4407,1.431,1.4398,2510584.0
1774282500000,1.4398,1.4426,1.4287,1.4291,1932789.0
1774283400000,1.4291,1.4389,1.4268,1.4309,3309950.0
1774284300000,1.4309,1.4361,1.43,1.4336,926718.0
1774285200000,1.4336,1.4379,1.4315,1.434,2957875.0
1774286100000,1.434,1.4352,1.426,1.4296,927975.0
1774287000000,1.4296,1.4459,1.4288,1.4419,2366129.0
1774287900000,1.4419,1.4444,1.4397,1.4435,810017.0
1774288800000,1.4435,1.446,1.4372,1.4387,1644813.0
1774289700000,1.4387,1.4404,1.436,1.4372,435329.0
1774290600000,1.4372,1.4417,1.437,1.4379,292110.0
1774291500000,1.4379,1.4426,1.4379,1.4411,701865.0
1774292400000,1.4411,1.4449,1.4368,1.4372,1190915.0
1774293300000,1.4372,1.4386,1.4345,1.4373,196146.0
1774294200000,1.4373,1.4386,1.4366,1.4375,133211.0
1774295100000,1.4375,1.4392,1.4309,1.4337,1154879.0
1774296000000,1.4337,1.4369,1.4301,1.4358,816814.0
1774296900000,1.4358,1.438,1.4341,1.4349,223058.0
1774297800000,1.4349,1.4393,1.4342,1.4388,387068.0
1774298700000,1.4388,1.4389,1.4364,1.4375,342370.0
1774299600000,1.4375,1.4388,1.4351,1.4357,395937.0
1774300500000,1.4357,1.4369,1.4339,1.4354,249880.0
1774301400000,1.4354,1.4396,1.4352,1.4385,747610.0
1774302300000,1.4385,1.4386,1.4341,1.4353,238899.0
1774303200000,1.4353,1.4361,1.4271,1.4301,1960197.0
1774304100000,1.4301,1.4317,1.428,1.4295,664402.0
1774305000000,1.4295,1.4295,1.425,1.4268,1209365.0
1774305900000,1.4268,1.4295,1.426,1.4289,473689.0
1774306800000,1.4289,1.4292,1.4238,1.4256,652201.0
1774307700000,1.4256,1.4306,1.4233,1.4295,925923.0
1774308600000,1.4295,1.4311,1.4273,1.4306,285526.0
1774309500000,1.4306,1.4338,1.4281,1.4315,640810.0
1774310400000,1.4315,1.4345,1.4269,1.427,1103426.0
1774311300000,1.427,1.4275,1.4222,1.4226,930091.0
1774312200000,1.4226,1.4228,1.4157,1.4193,2762195.0
1774313100000,1.4193,1.4232,1.419,1.4193,490937.0
1774314000000,1.4193,1.4228,1.418,1.4189,772698.0
1774314900000,1.4189,1.4224,1.417,1.4214,906421.0
1774315800000,1.4214,1.4214,1.4096,1.4117,2265540.0
1774316700000,1.4117,1.4142,1.4097,1.413,1016114.0
1774317600000,1.413,1.4163,1.4105,1.4109,2062831.0
1774318500000,1.4109,1.4165,1.4107,1.4149,630396.0
1774319400000,1.4149,1.4161,1.4097,1.4131,980822.0
1774320300000,1.4131,1.4139,1.4086,1.4086,512575.0
1774321200000,1.4086,1.4107,1.4082,1.4098,552724.0
1774322100000,1.4098,1.4126,1.4097,1.4112,500478.0
1774323000000,1.4112,1.4136,1.4096,1.4122,332339.0
1774323900000,1.4122,1.4155,1.4122,1.4141,366058.0
1774324800000,1.4141,1.4165,1.4126,1.413,812703.0
1774325700000,1.413,1.4135,1.4105,1.4105,469677.0
1774326600000,1.4105,1.4106,1.4065,1.408,991144.0
1774327500000,1.408,1.4096,1.4062,1.408,913254.0
1774328400000,1.408,1.409,1.4046,1.4086,1629542.0
1774329300000,1.4086,1.4142,1.4084,1.4113,1105880.0
1774330200000,1.4113,1.4141,1.4112,1.413,424436.0
1774331100000,1.413,1.415,1.4125,1.4134,397031.0
1774332000000,1.4134,1.4135,1.4099,1.4104,592530.0
1774332900000,1.4104,1.4143,1.4097,1.4117,1190288.0
1774333800000,1.4117,1.4145,1.4117,1.4127,527067.0
1774334700000,1.4127,1.4165,1.4099,1.4154,721352.0
1774335600000,1.4154,1.4253,1.4138,1.4228,1700333.0
1774336500000,1.4228,1.4246,1.4204,1.4219,774626.0
1774337400000,1.4219,1.424,1.421,1.4229,1155223.0
1774338300000,1.4229,1.4319,1.4223,1.4304,3080693.0
1774339200000,1.4304,1.4327,1.4254,1.4277,2624664.0
1774340100000,1.4277,1.4277,1.421,1.421,875115.0
1774341000000,1.421,1.4234,1.4189,1.4211,996577.0
1774341900000,1.4211,1.4217,1.414,1.4172,3620409.0
1774342800000,1.4172,1.4172,1.4131,1.4136,715174.0
1774343700000,1.4136,1.4166,1.4127,1.4154,421921.0
1774344600000,1.4154,1.4203,1.4136,1.42,1173288.0
1774345500000,1.42,1.4235,1.4197,1.4228,883756.0
1774346400000,1.4228,1.4229,1.4184,1.4194,1706489.0
1774347300000,1.4194,1.42,1.4176,1.4176,661728.0
1774348200000,1.4176,1.419,1.4161,1.4183,874854.0
1774349100000,1.4183,1.4211,1.4168,1.4209,451889.0
1774350000000,1.4209,1.421,1.4142,1.4179,1317267.0
1774350900000,1.4179,1.4195,1.4151,1.4183,463289.0
1774351800000,1.4183,1.4246,1.4179,1.421,2558443.0
1774352700000,1.421,1.4229,1.4181,1.4223,789424.0
1774353600000,1.4223,1.4228,1.4182,1.4193,641794.0
1774354500000,1.4193,1.4204,1.4187,1.4194,289449.0
1774355400000,1.4194,1.4194,1.4138,1.4161,1789313.0
1774356300000,1.4161,1.4179,1.4151,1.4158,289786.0
1774357200000,1.4158,1.4173,1.4103,1.4124,1244502.0
1774358100000,1.4124,1.4137,1.4087,1.4134,999343.0
1774359000000,1.4134,1.4164,1.4027,1.4036,3418711.0
1774359900000,1.4036,1.4067,1.4,1.4019,3096094.0
1774360800000,1.4019,1.4073,1.3965,1.3992,2549148.0
1774361700000,1.3992,1.4042,1.3966,1.4019,1318913.0
1774362600000,1.4019,1.4033,1.397,1.3996,1226277.0
1774363500000,1.3996,1.4084,1.3949,1.4015,5392319.0
1774364400000,1.4015,1.4049,1.3998,1.4024,1166534.0
1774365300000,1.4024,1.408,1.4012,1.4037,1243230.0
1774366200000,1.4037,1.4075,1.4002,1.4036,625570.0
1774367100000,1.4036,1.4054,1.3997,1.4004,605279.0
1774368000000,1.4004,1.4018,1.3987,1.4016,632636.0
1774368900000,1.4016,1.4032,1.3963,1.3973,691057.0
1774369800000,1.3973,1.398,1.3883,1.3929,3045731.0
1774370700000,1.3929,1.3938,1.3895,1.39,713235.0
1774371600000,1.39,1.3912,1.3862,1.3911,1564936.0
1774372500000,1.3911,1.3931,1.3882,1.389,500762.0
1774373400000,1.389,1.3901,1.3828,1.384,1376765.0
1774374300000,1.384,1.3891,1.3839,1.3875,955928.0
1774375200000,1.3875,1.3899,1.3867,1.3894,564745.0
1774376100000,1.3894,1.3896,1.3868,1.3882,1014588.0
1774377000000,1.3882,1.3943,1.3881,1.3901,1014074.0
1774377900000,1.3901,1.3901,1.3871,1.388,609946.0
1774378800000,1.388,1.3921,1.388,1.3915,510474.0
1774379700000,1.3915,1.3929,1.3912,1.3912,466379.0
1774380600000,1.3912,1.392,1.3896,1.39,503560.0
1774381500000,1.39,1.3901,1.3868,1.387,1012759.0
1774382400000,1.387,1.388,1.3854,1.3874,686737.0
1774383300000,1.3874,1.4078,1.3873,1.4022,3027002.0
1774384200000,1.4022,1.4075,1.4014,1.406,2883794.0
1774385100000,1.406,1.412,1.4033,1.409,1812845.0
1774386000000,1.409,1.4108,1.4046,1.4062,1150898.0
1774386900000,1.4062,1.4089,1.4047,1.4088,807583.0
1774387800000,1.4088,1.4139,1.4077,1.4119,874572.0
1774388700000,1.4119,1.4137,1.4098,1.4123,454657.0
1774389600000,1.4123,1.4137,1.4088,1.4132,905083.0
1774390500000,1.4132,1.4135,1.4095,1.4098,610758.0
1774391400000,1.4098,1.4109,1.4072,1.4093,861874.0
1774392300000,1.4093,1.4117,1.4092,1.4106,409114.0
1774393200000,1.4106,1.4126,1.4087,1.411,595136.0
1774394100000,1.411,1.4168,1.411,1.4155,3889643.0
1774395000000,1.4155,1.4174,1.414,1.414,1329466.0
1774395900000,1.414,1.4156,1.4138,1.415,482453.0
1774396800000,1.415,1.4205,1.4137,1.4199,1886519.0
1774397700000,1.4199,1.42,1.4154,1.4163,1500591.0
1774398600000,1.4163,1.4242,1.4116,1.422,3798467.0
1774399500000,1.422,1.4235,1.4196,1.4197,587184.0
1774400400000,1.4197,1.4216,1.4172,1.4179,680468.0
1774401300000,1.4179,1.4185,1.4148,1.4185,1673351.0
1774402200000,1.4185,1.4216,1.417,1.4199,706371.0
1774403100000,1.4199,1.4199,1.416,1.4163,241975.0
1774404000000,1.4163,1.4166,1.4139,1.4148,831225.0
1774404900000,1.4148,1.4158,1.4126,1.4127,540225.0
1774405800000,1.4127,1.4142,1.4112,1.4137,1012340.0
1774406700000,1.4137,1.4152,1.4097,1.4099,696539.0
1774407600000,1.4099,1.41,1.4064,1.4082,613118.0
1774408500000,1.4082,1.4102,1.4065,1.4101,495972.0
1774409400000,1.4101,1.4136,1.41,1.4121,394575.0
1774410300000,1.4121,1.4142,1.4121,1.4125,540425.0
1774411200000,1.4125,1.4158,1.4123,1.4153,420753.0
1774412100000,1.4153,1.4153,1.4121,1.4129,1502235.0
1774413000000,1.4129,1.4132,1.4104,1.4111,427414.0
1774413900000,1.4111,1.4167,1.4111,1.4153,461018.0
1774414800000,1.4153,1.4227,1.4143,1.4209,2586035.0
1774415700000,1.4209,1.4211,1.4184,1.4206,777642.0
1774416600000,1.4206,1.4215,1.4178,1.4192,436864.0
1774417500000,1.4192,1.4194,1.4164,1.4171,644406.0
1774418400000,1.4171,1.4186,1.4156,1.416,804177.0
1774419300000,1.416,1.4223,1.416,1.4219,1183745.0
1774420200000,1.4219,1.4222,1.4201,1.4203,366835.0
1774421100000,1.4203,1.421,1.417,1.4172,780036.0
1774422000000,1.4172,1.4222,1.4162,1.4216,687564.0
1774422900000,1.4216,1.4217,1.4186,1.4189,382037.0
1774423800000,1.4189,1.4258,1.4189,1.423,1417618.0
1774424700000,1.423,1.4236,1.4181,1.4194,1351139.0
1774425600000,1.4194,1.4248,1.4174,1.4175,2078326.0
1774426500000,1.4175,1.4217,1.4171,1.4189,1746991.0
1774427400000,1.4189,1.4247,1.4174,1.423,4864131.0
1774428300000,1.423,1.4232,1.4178,1.4188,1365519.0
1774429200000,1.4188,1.42,1.4176,1.4177,1139674.0
1774430100000,1.4177,1.4207,1.4165,1.4169,774246.0
1774431000000,1.4169,1.4173,1.4118,1.4161,3521805.0
1774431900000,1.4161,1.4186,1.4122,1.4173,494618.0
1774432800000,1.4173,1.4204,1.4162,1.42,592509.0
1774433700000,1.42,1.4203,1.4185,1.4201,573502.0
1774434600000,1.4201,1.4221,1.4189,1.4207,519911.0
1774435500000,1.4207,1.4234,1.4204,1.4225,570382.0
1774436400000,1.4225,1.4306,1.4221,1.4304,1645531.0
1774437300000,1.4304,1.4371,1.4286,1.4327,8173662.0
1774438200000,1.4327,1.4367,1.4305,1.4311,2399886.0
1774439100000,1.4311,1.4315,1.4238,1.4282,2227370.0
1774440000000,1.4282,1.4315,1.4257,1.4261,3750822.0
1774440900000,1.4261,1.4263,1.4128,1.4174,4550475.0
1774441800000,1.4174,1.4199,1.4151,1.4165,1552323.0
1774442700000,1.4165,1.4263,1.4154,1.4215,1949846.0
1774443600000,1.4215,1.4247,1.4186,1.4242,1259057.0
1774444500000,1.4242,1.4251,1.4217,1.4218,582232.0
1774445400000,1.4218,1.4286,1.4211,1.4214,1288508.0
1774446300000,1.4214,1.4238,1.4174,1.4197,1297080.0
1774447200000,1.4197,1.4217,1.4153,1.4176,2241147.0
1774448100000,1.4176,1.4212,1.4164,1.4176,779907.0
1774449000000,1.4176,1.4205,1.4164,1.4172,392852.0
1774449900000,1.4172,1.4185,1.4145,1.4147,1662337.0
1774450800000,1.4147,1.4159,1.4064,1.4079,2731426.0
1774451700000,1.4079,1.4095,1.4009,1.4089,3257432.0
1774452600000,1.4089,1.4102,1.4036,1.4047,1276069.0
1774453500000,1.4047,1.4085,1.4028,1.4068,3003490.0
1774454400000,1.4068,1.4106,1.4041,1.4082,1657277.0
1774455300000,1.4082,1.42,1.4068,1.4171,3693681.0
1774456200000,1.4171,1.4192,1.4149,1.4179,616087.0
1774457100000,1.4179,1.418,1.4141,1.415,550894.0
1774458000000,1.415,1.4167,1.4127,1.4145,750196.0
1774458900000,1.4145,1.4164,1.412,1.4135,510921.0
1774459800000,1.4135,1.4148,1.4115,1.4134,493039.0
1774460700000,1.4134,1.414,1.4093,1.4108,565872.0
1774461600000,1.4108,1.4135,1.4103,1.4134,422075.0
1774462500000,1.4134,1.418,1.4134,1.4167,691678.0
1774463400000,1.4167,1.4173,1.4127,1.414,328849.0
1774464300000,1.414,1.4148,1.4093,1.4118,530580.0
1774465200000,1.4118,1.4148,1.4104,1.4126,405705.0
1774466100000,1.4126,1.4149,1.4118,1.4136,372554.0
1774467000000,1.4136,1.4146,1.4111,1.4111,122412.0
1774467900000,1.4111,1.4127,1.4082,1.4113,1005825.0
1774468800000,1.4113,1.4138,1.4105,1.4125,585545.0
1774469700000,1.4125,1.4141,1.4099,1.4107,359209.0
1774470600000,1.4107,1.413,1.4093,1.4129,306536.0
1774471500000,1.4129,1.4149,1.4123,1.4137,487764.0
1774472400000,1.4137,1.417,1.4117,1.4163,435738.0
1774473300000,1.4163,1.4166,1.4116,1.4121,384121.0
1774474200000,1.4121,1.4148,1.4115,1.414,143582.0
1774475100000,1.414,1.4145,1.4125,1.4132,145690.0
1774476000000,1.4132,1.4154,1.4119,1.4125,295704.0
1774476900000,1.4125,1.4134,1.412,1.4128,339165.0
1774477800000,1.4128,1.4218,1.4128,1.4186,3619750.0
1774478700000,1.4186,1.4198,1.4168,1.4173,516331.0
1774479600000,1.4173,1.4188,1.4158,1.4158,634717.0
1774480500000,1.4158,1.4176,1.4148,1.416,791596.0
1774481400000,1.416,1.4164,1.4127,1.4127,488837.0
1774482300000,1.4127,1.4147,1.412,1.4139,626571.0
1774483200000,1.4139,1.4146,1.4113,1.4123,1013042.0
1774484100000,1.4123,1.4156,1.4123,1.4127,595195.0
1774485000000,1.4127,1.4144,1.4123,1.4144,320038.0
1774485900000,1.4144,1.4159,1.4106,1.4128,469937.0
1774486800000,1.4128,1.4144,1.4111,1.4119,339454.0
1774487700000,1.4119,1.4134,1.4096,1.4134,859160.0
1774488600000,1.4134,1.4144,1.4103,1.4108,844831.0
1774489500000,1.4108,1.4118,1.4097,1.4104,282148.0
1774490400000,1.4104,1.4112,1.4069,1.4073,872094.0
1774491300000,1.4073,1.4074,1.4044,1.405,934302.0
1774492200000,1.405,1.405,1.3987,1.4014,2775342.0
1774493100000,1.4014,1.4032,1.4012,1.4031,470910.0
1774494000000,1.4031,1.4031,1.399,1.4026,866266.0
1774494900000,1.4026,1.4026,1.3953,1.3967,1281702.0
1774495800000,1.3967,1.4002,1.3967,1.3991,504184.0
1774496700000,1.3991,1.4016,1.3987,1.4011,1267530.0
1774497600000,1.4011,1.4012,1.3973,1.3973,557698.0
1774498500000,1.3973,1.401,1.3971,1.401,189682.0
1774499400000,1.401,1.4028,1.4002,1.4027,369544.0
1774500300000,1.4027,1.405,1.4016,1.402,487674.0
1774501200000,1.402,1.4023,1.3947,1.3958,1490839.0
1774502100000,1.3958,1.3971,1.3927,1.3955,1548133.0
1774503000000,1.3955,1.3971,1.3908,1.3914,846763.0
1774503900000,1.3914,1.3922,1.3872,1.3882,3283443.0
1774504800000,1.3882,1.3905,1.3857,1.3905,2448305.0
1774505700000,1.3905,1.3924,1.3858,1.388,3198937.0
1774506600000,1.388,1.3888,1.3857,1.3861,971421.0
1774507500000,1.3861,1.3869,1.385,1.3851,1112592.0
1774508400000,1.3851,1.3869,1.3812,1.3828,1667087.0
1774509300000,1.3828,1.386,1.3787,1.3827,4666737.0
1774510200000,1.3827,1.3853,1.3809,1.3836,544619.0
1774511100000,1.3836,1.3864,1.3835,1.3852,472010.0
1774512000000,1.3852,1.3858,1.3811,1.3811,812821.0
1774512900000,1.3811,1.3831,1.3811,1.3813,981942.0
1774513800000,1.3813,1.3834,1.3796,1.3804,2341973.0
1774514700000,1.3804,1.3825,1.3799,1.3817,578970.0
1774515600000,1.3817,1.3836,1.38,1.3809,1265304.0
1774516500000,1.3809,1.3809,1.3774,1.3797,935126.0
1774517400000,1.3797,1.3797,1.3673,1.3712,7120373.0
1774518300000,1.3712,1.3726,1.3687,1.3724,1674313.0
1774519200000,1.3724,1.3724,1.3688,1.3691,888739.0
1774520100000,1.3691,1.3753,1.3691,1.3748,2086631.0
1774521000000,1.3748,1.3765,1.3732,1.3737,699688.0
1774521900000,1.3737,1.3744,1.3723,1.3729,840264.0
1774522800000,1.3729,1.376,1.3698,1.3737,1530329.0
1774523700000,1.3737,1.3742,1.3682,1.37,901920.0
1774524600000,1.37,1.3733,1.3696,1.3719,565204.0
1774525500000,1.3719,1.3735,1.3704,1.3705,691986.0
1774526400000,1.3705,1.373,1.3694,1.3721,496367.0
1774527300000,1.3721,1.3751,1.372,1.3738,711492.0
