timestamp,open,high,low,close,volume
1771675200000,85.357,86.722,84.955,86.52,753192.6
1771689600000,86.52,86.675,85.756,86.163,458734.6
1771704000000,86.163,86.167,85.1,85.119,514390.4
1771718400000,85.119,85.552,84.642,85.02,389340.4
1771732800000,85.02,85.535,84.738,85.193,224075.7
1771747200000,85.193,85.424,84.808,85.213,215214.2
1771761600000,85.213,85.266,82.946,83.452,868281.0
1771776000000,83.452,83.583,82.732,83.249,350380.1
1771790400000,83.249,83.678,82.435,82.726,392619.8
1771804800000,82.726,82.81,77.205,77.594,2022342.1
1771819200000,77.594,79.644,77.083,79.329,799030.1
1771833600000,79.329,80.619,78.446,80.0,799238.6
1771848000000,80.0,81.058,79.166,79.353,1257570.8
1771862400000,79.353,79.773,77.214,78.236,1504649.8
1771876800000,78.236,78.88,77.587,77.862,651475.8
1771891200000,77.862,78.496,75.672,76.823,1206407.5
1771905600000,76.823,77.308,76.074,76.819,690356.3
1771920000000,76.819,77.167,75.943,76.735,437693.3
1771934400000,76.735,77.467,75.576,77.251,1242344.4
1771948800000,77.251,78.476,77.184,78.324,957299.2
1771963200000,78.324,79.559,78.061,78.926,869723.0
1771977600000,78.926,82.918,78.668,81.71,1754255.2
1771992000000,81.71,82.388,80.939,82.138,894168.8
1772006400000,82.138,83.369,81.876,83.348,639592.4
1772020800000,83.348,86.414,82.851,85.935,1730320.9
1772035200000,85.935,89.599,85.915,89.381,1752369.8
1772049600000,89.381,92.084,87.044,88.001,1943795.6
1772064000000,88.001,89.218,87.505,87.902,753878.8
1772078400000,87.902,89.026,87.174,87.196,504112.3
1772092800000,87.196,88.631,86.531,86.773,820534.6
1772107200000,86.773,88.209,85.226,86.513,1292048.7
1772121600000,86.513,86.71,84.287,86.419,1696168.8
1772136000000,86.419,86.818,85.663,85.858,453205.4
1772150400000,85.858,87.781,85.115,87.569,704298.3
1772164800000,87.569,88.261,86.746,87.274,607402.9
1772179200000,87.274,87.905,83.292,83.56,1114011.9
1772193600000,83.56,83.717,81.909,82.649,1574066.0
1772208000000,82.649,82.649,81.06,81.515,936666.3
1772222400000,81.515,82.073,80.263,81.802,723047.9
1772236800000,81.802,82.215,81.511,81.705,317136.1
1772251200000,81.705,81.864,77.053,78.646,1979633.8
1772265600000,78.646,79.535,77.667,78.711,963082.9
1772280000000,78.711,81.451,78.52,80.871,1895053.6
1772294400000,80.871,82.865,80.457,82.158,1188608.4
1772308800000,82.158,85.623,81.911,84.291,1500645.6
1772323200000,84.291,88.894,84.22,87.973,1919767.5
1772337600000,87.973,88.221,86.082,86.588,810726.6
1772352000000,86.588,86.783,84.653,85.143,780284.2
1772366400000,85.143,86.922,84.431,85.624,1186231.3
1772380800000,85.624,86.04,82.968,83.186,1519318.6
1772395200000,83.186,84.067,81.636,83.569,1429752.7
1772409600000,83.569,86.154,83.416,84.722,918479.3
1772424000000,84.722,84.785,82.313,82.903,667689.9
1772438400000,82.903,84.232,82.294,83.859,837202.0
1772452800000,83.859,88.944,82.728,88.765,1759155.9
1772467200000,88.765,90.29,86.341,87.602,1744175.3
1772481600000,87.602,88.2,86.287,86.579,846641.0
1772496000000,86.579,87.257,85.171,86.241,718763.6
1772510400000,86.241,86.797,85.331,85.539,674835.5
1772524800000,85.539,85.726,83.639,84.149,1019804.8
1772539200000,84.149,85.334,82.427,84.987,1222813.7
1772553600000,84.987,87.31,84.099,85.035,1317313.1
1772568000000,85.035,87.416,84.13,86.925,942312.0
1772582400000,86.925,88.038,85.107,85.716,989132.3
1772596800000,85.716,87.5,84.744,87.372,1033510.5
1772611200000,87.372,91.416,86.951,89.708,2277316.4
1772625600000,89.708,93.141,88.64,92.872,2147586.1
1772640000000,92.872,94.0,90.575,93.128,1511173.1
1772654400000,93.128,93.699,90.235,90.804,921107.9
1772668800000,90.804,91.381,89.556,89.98,774080.9
1772683200000,89.98,91.251,89.631,90.104,621087.3
1772697600000,90.104,92.9,89.603,91.765,726981.8
1772712000000,91.765,92.171,88.755,89.585,1308607.0
1772726400000,89.585,89.6,87.84,88.701,952010.3
1772740800000,88.701,89.836,88.52,88.734,390657.4
1772755200000,88.734,89.28,87.977,88.371,448386.9
1772769600000,88.371,88.871,87.47,88.647,478379.2
1772784000000,88.647,88.647,87.06,87.218,555986.6
1772798400000,87.218,87.234,83.888,84.582,1718730.6
1772812800000,84.582,85.829,83.576,85.145,693978.5
1772827200000,85.145,85.413,84.384,84.641,348854.8
1772841600000,84.641,85.026,84.264,84.476,638856.1
1772856000000,84.476,84.504,83.825,84.272,276357.8
1772870400000,84.272,84.872,84.072,84.619,321486.1
1772884800000,84.619,84.736,83.348,83.69,431104.4
1772899200000,83.69,84.04,82.23,82.48,496852.8
1772913600000,82.48,83.285,82.454,83.177,264183.0
1772928000000,83.177,83.461,82.047,82.282,412794.3
1772942400000,82.282,83.049,81.681,82.888,368135.2
1772956800000,82.888,84.06,82.455,82.755,737386.0
1772971200000,82.755,82.959,81.126,82.01,712341.7
1772985600000,82.01,82.588,81.225,82.423,506329.8
1773000000000,82.423,82.91,80.185,81.549,1178434.8
1773014400000,81.549,84.476,81.497,83.112,879861.2
1773028800000,83.112,84.578,82.256,83.103,845982.8
1773043200000,83.103,84.55,82.868,83.491,593146.3
1773057600000,83.491,85.7,83.346,85.006,1142341.4
1773072000000,85.006,87.007,84.263,85.92,1033976.2
1773086400000,85.92,86.345,84.766,84.922,569605.7
1773100800000,84.922,86.874,84.776,85.512,741988.2
1773115200000,85.512,86.927,85.352,86.65,645906.0
1773129600000,86.65,87.648,86.53,86.75,794736.6
1773144000000,86.75,88.59,84.858,88.322,1498202.3
1773158400000,88.322,88.759,85.592,85.963,921037.4
1773172800000,85.963,86.409,84.96,85.814,683020.3
1773187200000,85.814,86.229,85.429,85.586,321894.2
1773201600000,85.586,86.847,85.09,85.401,465034.4
1773216000000,85.401,85.569,84.339,84.508,520666.2
1773230400000,84.508,87.347,84.302,85.371,1509098.9
1773244800000,85.371,88.048,85.231,87.244,1069047.1
1773259200000,87.244,87.885,86.4,86.528,552636.8
1773273600000,86.528,86.731,84.643,84.966,413623.2
1773288000000,84.966,85.853,84.811,85.764,338208.4
1773302400000,85.764,87.1,85.337,86.766,560282.7
1773316800000,86.766,87.651,85.044,86.517,1158780.6
1773331200000,86.517,87.053,85.617,86.743,520662.9
1773345600000,86.743,87.181,85.904,86.782,294680.2
1773360000000,86.782,91.106,86.657,89.647,1359402.5
1773374400000,89.647,89.698,88.104,88.63,557248.3
1773388800000,88.63,90.408,88.272,90.253,666053.0
1773403200000,90.253,92.934,89.232,89.422,2243800.4
1773417600000,89.422,90.149,88.301,88.848,1085427.8
1773432000000,88.848,89.087,87.681,88.118,494342.2
1773446400000,88.118,88.555,87.75,88.359,250997.0
1773460800000,88.359,88.64,86.861,87.263,415803.5
1773475200000,87.263,87.495,86.457,86.912,329633.8
1773489600000,86.912,87.326,86.572,86.68,266085.3
